audio/audio_0159_chunk_0036.flac	12.48	කොටෝ කොපියක් ගහලා ඒ ෆෝර් එකක් අලෝවගෙන ගියා මාස හයෙන් ඒ ලෙවල් මාස හතෙන් ඒ ලෙවල් කියලා පුතේ ඒ පටන් ගත්ත එක අද වෙනකොට ලංකාවේ සියලුම මාධ්‍ය හරහා ප්‍රචාරණ කටයුතු සිදු කරමින් අති දැවැන්ත
audio/audio_0159_chunk_0038.flac	8.44	නෑ මේක දෙදහස් පහේ ඉඳලා අද වෙනකම් අවුරුදු දහනමයක් මේ හෙට අනිද්දා වෙනකොට විශේෂයෙන්ම ජනවාරි හත්වෙනිදා වෙනකොට
audio/audio_0159_chunk_0039.flac	7.16	අවුරුදු විස්සක් මේ මගේ ජීවිත කාලෙන් හරියටම භාග භාගයකට අවසන්න කාලයක් මේ පාඨමාලවල් පවත්වලා තියෙන්නේ
audio/audio_0159_chunk_0040.flac	18.49	විශේෂයෙන් පුතේ මේ පාඨමාලාව ආරම්භ කරනකොට මේකටම මූලික වෙච්ච ප්‍රධානම දෙයක් තමයි මගේ මගේ දෙමව්පියෝ ගුරුවරු ඉතින් මගේ දෙමව්පියෝ ගුරුවරු නිසා පුංචි කාලේ ඉඳලා මට අධ්‍යාපන පසුබිමක් තිබ්බා මම ඒලෙවල් කරන කාලේ ඕලෙවල් නංගිලා මල්ලිලාට මම නොමිලේ ගණන් පන්ති කරා අපේ අප්පච්චි ඉංග්‍රීසි පන්ති කරා අම්මා
audio/audio_0159_chunk_0041.flac	5.02	ඒත් ඒක මගේ සබ්ජෙක්ට් එකක් ඉගැන්නුවා ඒක නිසා මට සිද්ධ වුණා ගණන් උගන්වන්න නොමිලේ මොකද අපි කාටර්ස් වල හිටියේ
audio/audio_0159_chunk_0042.flac	12.57	අප්පච්චිට ටිකක් දුර බැහැරට ට්‍රාන්ස්ෆර් එකක් හම්බවෙච්ච නිසා ඉතින් මම ගොඩක් වෙලාවට නිවාඩු කාලේට ගියපුවාම ඕලෙවල් කරලා ගෙදර ඉන්න කාලේ ඒලෙවල් ඔය පන්ති නැති දවස්වලට නිවාඩු කාලේට ඔය ගියපුවාම මට සිද්ධ වුණා
audio/audio_0159_chunk_0043.flac	8.54	මට වඩා වයසින් බාල නංගිලා මල්ලිලාට ගණන් උගන්නන්න පෙලක් වෙලාවට එක එක සබ්ජෙක්ට් ඔය විද්‍යාවෙන්ම ඉගැන්නුවා ඉතින් අර ඒ ආභාසයත් එක්ක මට පුළුවන්කම තිබුණා පුතේ
audio/audio_0159_chunk_0044.flac	23.96	ඒ ලෙවල් ඉවර වෙනවත් එක්කම ගුරුවරයෙක් බවට පත්වෙන්න අද වෙනකොට විශේෂයෙන්ම මේ ජනවාරි මාසේ හෙට අනිද්දා වෙනකොට අවුරුදු විස්සක් වෙනවා මේ පාඨමාලාවට ඒක නිසා පුතේ මේක අහම්බෙන් හෝ නිකන් මේ මොකක්ද මේ පරීක්ෂණ මට්ටමේ තියෙන දෙයක් නෙමෙයි පුතේ මේක අවුරුදු විස්සක් තිස්සේ අත්හදා බැලීම් කරලා විවිධ සොයා බැලීම් කරලා විවිධ මට්ටමින් මේ ගැන විමර්ශනය කරලා හොයලා බලලා
audio/audio_0159_chunk_0046.flac	6.75	අපි ගොඩනගාපු ක්‍රමවේදයක් තමයි අපි මේක ඇතුළේ තියෙන්නේ කියන එක කිසිම කෙනෙක් බය වෙන්න එපා පුතේ මේක අත්හදා බැලීමක් නෙමෙයි විශේෂයෙන්ම
audio/audio_0159_chunk_0048.flac	3.93	මම ගොඩක් හොයලා බැලුවා මේ ෆාස්ට් ට්‍රැක් කියන මෙතඩ් එක යුරෝප් රටවල් වල
audio/audio_0159_chunk_0049.flac	4.57	විශේෂයෙන්ම අපිත් පසුකාලීනව යම් යම් අධ්‍යාපන කටයුතු වලට යම් යම් විශ්ව විද්‍යාලයත් එක්ක
audio/audio_0159_chunk_0050.flac	13.4	සම්බන්ධ වෙනකොට ඒ රටවල් වල පුතේ ගොඩක් වෙලාවට තියෙන්නේ ෆාස්ට් ට්‍රැක් කියලා දෙයක් ඒ කියන්නේ ඒ රටවල් ටියුෂන් කියලා එකක් නැහැනේ ගොඩක් රටවල තියෙන්නේ ෆාස්ට් ට්‍රැක් කියන එකක් අවුරුදු තුනක් හතරක් ඉගෙන ගන්න දේවල් ඒගොල්ලෝ මාස හතරක් ඇතුලත කම්ප්ලීට් කරගන්නවා
audio/audio_0159_chunk_0051.flac	6.43	අවුරුදු ගානක සිලබස් එකක් මාස හතරෙන් වගේ කම්ප්ලීට් කරගන්නවා දැන් අපේ රටේදී මාස තව නමයක් දහයක් තියෙනවනේ පුතේ
audio/audio_0159_chunk_0052.flac	13.72	අපි මාස හතරෙන් ඒ ලෙවල් කියලා කිව්වට පුතේ ඇත්තටම ගත්තොත් මාස නවයක් දහයක් තියෙනවා අපිට ඉතින් මේ මාස නවයක් දහයක් ඇතුළත කරගන්න පුළුවන්ද පුළුවන්නේ පුතේ මාස හතරකින් කරගන්නව නම් මාස නවයකින් දහයකින් කරගන්න බැරි වෙන්න හේතුවක් නෑ
audio/audio_0159_chunk_0053.flac	8.89	යසින් චීන දෙ ප්‍රතිඵල ආවට පස්සේ ඒ ලෙවල් ප්‍රතිඵල ආවට පස්සේ අර ප්‍රතිඵල ඇවිල්ලා ඊළඟ විභාගය දක්වා මාස හයක් තියෙනවනේ
audio/audio_0159_chunk_0055.flac	9.4	    මුකුත්ම දන්නේ නැති කිසිම දෙයක් නැති බයෝ කරලා මැත් කරලා ෆේල් වෙච්ච දරුවෝ ගැටලු තියෙන දරුවෝ කොමස් කරලා දෙවෙනි පාර කරන දරුවෝ විශේෂයෙන්ම ආර්ට් කරලා
audio/audio_0159_chunk_0056.flac	4.64	දැන් අපි ගොඩක්ම ට්‍රෙන්ඩ් එකක් තියෙනවා පුතේ දැන් ඔයා ඉරිදාට ආවොත් ඔයාට හොඳටම දැනගන්න පුළුවන්
audio/audio_0159_chunk_0057.flac	4.6	    නුත් අපේ ජා වර්ධනපුර කැම්පස් එකේ කොළඹ කැම්පස් එකේ ආර්ට් ෆැකල්ටි වල ඉගෙනගන්න දරුවෝ
audio/audio_0159_chunk_0058.flac	5.05	ආට් කරලා කැම්පස් ගිහිල්ලා ඉගෙන ගන්න දරුවෝ දැන් කොමස් පන්ති වලට එනවා පුතේ සූ තුනක් දාගන්න බලාගෙන
audio/audio_0159_chunk_0059.flac	3.07	එකේ වරදක් නෑ පුතේ මොකද හේතුව ආට් කරන දරුවන්ට
audio/audio_0159_chunk_0060.flac	11.61	රජය යම් සහනයක් නොදුන්නොත් ලොකු අර්බුදයකට පත් වෙනවා පුතේ ඒගොල්ලන්ට එතනින් එහාට තමන්ගේ ජීවිතය ගැට ගහගන්නේ කොහොමද කියලා ඒ දරුවෝ ඇවිල්ලා කොමස් පන්තියේ ඉගෙන ගන්නවා පුතේ සමහර දරුවෝ කොමස් වලින් කැම්පස් යන ගන්න පාස් වෙනවා
audio/audio_0159_chunk_0061.flac	10.36	එහෙම දෙයක් තියෙනවා ඒක නිසා මතක තියාගන්න පුතේ මේක අත්හදා බැලීමක් නෙවෙයි අවුරුදු ගාණක් තිස්සේ කරලා කරලා පළපුරුද්දෙන් නේද පළපුරුද්දෙන් කරන දෙයක් ඒක නිසා කිසිම කෙනෙක් බයක්
audio/audio_0159_chunk_0062.flac	9.92	ටිකක් චකිතයක් තියාගන්න එපා පුතේ මේක අත්හදා බැලීමක් නෙමෙයි හොඳේ අත්හදා බැලීමක් නෙමෙයි හැබැයි තවත් දෙයක් තියෙනවා පුතේ හොඳේ තවත් දෙයක් තියෙනවා මේ කාටවත් මඩ ගහන්න
audio/audio_0159_chunk_0063.flac	5.82	කවුරුත් විවේචනය කරන්න කියන දෙයක් නෙමෙයි පුතේ හොඳේ මුලින්ම කියන්න ඕනේ නැත්නම් මේක අර මඩ ප්‍රහාරයක් බවට පත් වෙනවානේ
audio/audio_0159_chunk_0064.flac	9.85	මේ ඊයේ පෙරේදා දවස් ටිකේ පුතේ ගොඩක් වෙලාවට උදේ වරුවල මම ෆෝන් එකට ආන්සර් කරා නෑ සමහර වෙලාවල් වලට මම ෆෝන් එකට ආන්සර් කරා සමහර වෙලාවල් වලට ඔයා දාන මැසේජ් එකට මම රිප්ලයි කරා හා මම ඔයාට කෝල් කරා
audio/audio_0159_chunk_0065.flac	6.4	    දරුවෝ තුන් දෙනෙක් හතර දෙනෙක් කියපු කතාවක් තමයි සර් සර්ලා එකපාර සල්ලි ගන්නවද එකපාර සල්ලි ඉල්ලන කියලා
audio/audio_0159_chunk_0066.flac	12.22	පුතේ මේ මේක තේරුම් ගන්න ඕනේ අපේ ආයතනයේ කිසිම තැනක මම දන්න විදියට නම් මොකද මේ ආයතනයේ මේ සමස්ත ලීඩ්‍රේ අධ්‍යාපන සමූහය තුළම අපි කිසිම වෙලාවකදී අපේ ඩිප්ලෝමා එකකටවත් එකපාර සල්ලි ගන්නේ නැහැ අපි
audio/audio_0159_chunk_0067.flac	13.08	ගොඩක් වෙලාවට ඩිප්ලෝමා එකට වාරික දෙකකින් ගෙවන්න වාරික දෙකකින් හෝ එකකින් ගෙවන්න කියනවනේ නමුත් අපේ එහෙම නෑ අපි මාස්පතා ගෙවන්න කියලා කියන්නේ පුතේ මොකද හේතුව එකක් එක පාර සල්ලි ගත්තාම ඒ දරුවාට අවස්ථාවක් නෑ නිදහසක් නෑ වෙන තැනකට යන්න ඕන නම් යන්න
audio/audio_0159_chunk_0068.flac	11.26	පුතේ වෙන්නට පුළුවන් ඒක කොහේ කොතන කරනවද දන්නේ නෑ මම දන්න විදිහට ආයතන දෙකක් තියෙනවා පුතේ ආයතන තුනක් වගේ ප්‍රමාණයක් තියෙනවා මම හොයලා බැලුවා චුට්ටක් එකපාර තල්ලි ගන්නවා පුතේ ඒ මිනිස්සුන්ගේ කැමැත්ත හොඳින්
audio/audio_0159_chunk_0069.flac	13.98	අපිට ඒගොල්ලෝ විවේචනය කරන්නවත් දොස් කියන්නවත් නේද එහෙම හැකියාවක් උවමනාවක් නැහැ නමුත් මේ මට අපි අපේ ආයතනය එකපාර තල්ලු ගන්නෙහේ කියන කතාව එහෙම එකක් නැහැ පුතේ එහෙම ආයතන කිහිපයක් තියෙනවා පුතේ ඒගොල්ලොන්ට ඒකට කාරණා හේතුත් ඇති
audio/audio_0159_chunk_0071.flac	8.25	ආට් උගන්වනකොට එකපාර තල්ලු ගන්නවා ගොඩක් වෙලාවට සමහර ආයතන වල මොකද හේතුව පුතේ ආට් වල මාසයක් දෙකක් තුනක් යනකොට ළමයි හැලෙනවා
audio/audio_0159_chunk_0072.flac	9.08	ආට් වලට මුලින් ධාරණයක් මම කියන්නම්කෝ ගිය අවුරුද්දේ අපේ ළමයි එකසිය හැත්තෑ ගානක් ආට් වල හිටියානේ එකසිය හැත්තෑ ගානේ පුතේ විභාගයට යනකොට විසි ගානකට තිස් ගානකට අඩු වෙනවා
audio/audio_0159_chunk_0073.flac	3.87	අපේ ආට් ගුරුවරු නරක නිසා නෙමෙයි පුතේ ලංකාවේ ඉන්න හොඳම ක්වලිෆයිඩ් ටීචර්ස්ලා සෙට් එක
audio/audio_0159_chunk_0074.flac	6.2	    ලංකාවේ ප්‍රධාන ජාතික පාසල් වල උගන්වන ගුරුවරු සෙට් එකක් අපි ගාව ඉන්නේ ඊළඟට හොඳම ටියුෂන් ගුරුවරු ටිකක් අපි ගාව ඉන්නේ
audio/audio_0159_chunk_0075.flac	12.57	කොළඹ ප්‍රධාන ඉස්කෝල වල උගන්නන ගුරුවරු කීප දෙනෙක් ඉන්නවා ඒක නිසා ගුරුවරු නරක නැහැ පුතේ ප්‍රතිඵල තියෙන හොඳම ගුරුවරු නමුත් අර ගාථා විචාර රචනා ශ්ලෝකත් එක්ක නේද පොත් කටපාඩම් කරන්න තියෙනවා දහයක් විතර
audio/audio_0159_chunk_0076.flac	5.53	අර බයෝ කරලා මැත් කරලා ආර්ට් වලට යන දරුවන්ට පුතේ අර ගණන් හදලා ඇත්තටම මීටරේ හොඳ දරුවෝනේ
audio/audio_0159_chunk_0077.flac	8.89	බයෝ කරන්න මැත් කරන්න යන්නේ මීටරේ හොඳ දරුවෝ ඒ දරුවෝ ආපහු සැරයක් අර ආට් කියන තැනට වැටුනාම පුතේ ඒගොල්ලොන්ට එපා වෙන ගතියක් එනවා ඒක නිසා මම ගොඩදි ආට් නතර කරනවා
audio/audio_0159_chunk_0079.flac	3.39	බොහොම හිතවත් වෙන්න ගුරු හැමෝම නෙමෙයි යම් ප්‍රමාණයක් පමණයි
audio/audio_0159_chunk_0080.flac	8.35	ඒක නිසා මේ කවුරුවත් විවේචනය කරන්න යන්නේ නැහැ අපේ එකපාර තල්ලි ගන්නවා ඇති සමහර තැන්වල ඒක එක වරදක් කියන මම දකින්නෙත් නැහැ නමුත් ප්‍රතිපත්තියක් විදිහට අපි ගන්නෙත් නැහැ
audio/audio_0159_chunk_0081.flac	24.89	ඕකෙම තමයි තව දෙයක් පුතේ ඔයා මේ ටිස්ටර්ලා පන්තියකට ගිහිල්ලා ඒ ගුරුවරයාට හෝ ආයතනයට දොස් කියන්නත් එපා මන් ඒක එපා කියලත් ඔයාට කියලා තියෙනවා මීට කලින් හොඳේ මාත් එක්ක පුතේ ඔයා වෙන වචනයක් හරි ගුරුවරයෙක් ගාවට ගිහිල්ලා ඉගෙන ගත්තා නම් ඒ ගුරුවරයාට හෝ ඒ ආයතනයට දොස් කියන්න එපා ඒක එතිකලි හරි නෑ දැන් මම හිතන්නකෝ මම මෙතන ඇවිල්ලා මම තමයි මේකේ මේ මාස හතේ මාස හයේ පාඨමාලාව කරන එකම එක්කෙනා අනිත් එවුන් ඔක්කොම හොරු
audio/audio_0159_chunk_0083.flac	20.22	ඒක අර එතිකලි ගැටලුවක් තියෙනවා පුතේ එහෙම ගැලපෙන්නේ නෑ මොකද හේතුව මමත් ගුරුවරයෙක් මගේ අම්මා තාත්තත් ගුරුවරයෙක් මගේ සීයාත් ගුරුවරයෙක් ගුරු පරපුරේ ගුරුවරුනේ ඒ නිසා සාමාන්‍යයෙන් පුතේ මොනම හේතුවක් නිසාවත් කිසිම ගුරුවරයෙකුට දොස් කියන්න නෑ ඔයා මේ ටිස්ටර්ලා කොමර්ස් කරලා ෆේල් වෙච්ච දරුවෙක් නම් අනිවාර්යෙන් ඔයා ගියපු ගුරුවරයාට බනිනවානේ මන් සර් කොමර්ස් කරා අහවල් ගුරුවරයා ගාවට ගියේ
audio/audio_0159_chunk_0084.flac	20.89	බනිනවා නමුත් කිසිම වෙලාවක මම පුතේ ඔයා බනින දේ පිළිගන්න කැමතිත් නැහැ අහන්න කැමතිත් නැහැ බනින්න එපා කරුණා කරලා ඔබ අකුරක් හරි ඉගෙන ගත්ත ගුරුවරයෙක්ට පුතේ පොඩි හරි ගරුත්වීමක් තියාගන්න අපි අපේ පාඩුවේ අපේ ගේම් එක ගහගෙන යමු පුතේ ප්‍රතිපත්තියක් විදිහට අපි කාගෙවත් දේවල් හොයන්න කාගෙවත් දේවල් විවේචනය කරන්න යන්නේ නැහැ හැබැයි පෞද්ගලිකව ඔයා කතා කරොත් මම ගැන යම් කාරණාවක් මම ඔයාට එක පැහැදිලි කරලා දෙනවා
audio/audio_0159_chunk_0085.flac	3.68	එතකොට මේක තමයි තියෙන ගැටලුව මේ හේතුව නිසා තමයි අපි ආට් කරන්න එපා කියන්නේ
audio/audio_0159_chunk_0086.flac	6.17	මම කියල තියෙන්නේ ඕන තරම් බයෝ කරන මැත් කරන ළමයින්ට මම හැමදාම කියනවා පුතේ ඔයගොල්ලෝ ආට් කරන්න හිතන්න එපා
audio/audio_0159_chunk_0087.flac	7.36	අපරාධයක් ඇයි බයෝ කරලා මැත් කරලා දේ මීටරේ හොඳ දරුවෝ ආර්ට් වලට ගිහිල්ලා සියට අනූ පහක් අනූවක්ම අතහරිනවා මගදි
audio/audio_0159_chunk_0088.flac	23.58	ආට් අතහරිනවා කොමර්ස් වලට මාරු වෙනවා හැබැයි විභාගෙ ඇප්ලයි කරාට පස්සේ මාරු වෙන්නත් බෑ විභාගෙ අතහැරලාම දානවා ඉතින් පුතේ බයෝ කරලා මැත්ස් කරලා ඔබ දෙවැනි පාර ආට් කරන්න හිතෙනවා නම් ප්‍රායෝගිකව ඒක කරන්න එපා පුතේ මම ඔබට බොහොම ආදරෙන් ඉල්ලනවා ඒකට හේතුව තමයි විභාග දෙපාර්තමේන්තුවේ වෙබ්සයිට් එකට ගිහිල්ලා ඩවුන්ලෝඩ් කරගන්න ඒගොල්ලො තියෙනවා පීඩීඑෆ් පීඩීඑෆ් විදිහට දාලා
audio/audio_0159_chunk_0091.flac	5.4	    ඒ වගේ බලන්න පුතේ ආට් වල පාස් පසන්‍ටේජ් එක සමහර අවුරුදුවල සීය හතළිස් අටයි පනහයි
audio/audio_0159_chunk_0093.flac	9.66	දැන් ඒ ලෙවල් කරලා කැම්පස් යන්න නම් ඒ තුනක් ගන්න එපැයි රීඑස් ගත්ත ප්‍රසන්ටේජ් එක බලන්න පුතේ කොමස් වල සියට දහය එකොළහ තියෙනවා මේ පහුගිය අවුරුද්දේ සියට එකොළහක් තියෙනවා ආට් වල සියට පහක්
audio/audio_0159_chunk_0099.flac	14.14	ප්‍රතිඵල පැත්තෙන් ගත්තොත් කොමර්ස් වල ප්‍රතිඵල වැඩි ආට් වලට වඩා ඊළඟට මම ගොඩක් දරුවන්ට ආට් කරන එක පොඩ්ඩක් සීමා කරන්න කියන හේතුවක් තියෙනවා පුතේ ගරු රනිල් වික්‍රමසිංහ ජනාධිපතිතුමා ඔබ දන්නවා එයා සීමා කරා නේද ආට් කරන කට්ටියට බාහිර උපාධි කරන එක
audio/audio_0159_chunk_0100.flac	4.86	ආර්ට් කරන කට්ටියට පුතේ බාහිර උපාධි කරන එකක් සීමා කරා මම දන්න විදිහට ඒකත් එක්ක
audio/audio_0159_chunk_0101.flac	12.8	දැන් ඉස්සර නම් එෆ් තුනක් ටී තුනක් තියෙන දරුවෙකුට බාහිර උපාධියක් කරන්න පුළුවන්නේ දැන් පුතේ එහෙම හැකියාවක් නෑ මම දන්න විදිහට හොඳේ මම වැරදි නම් නිවැරදි කරන්න මම දන්න විදිහට ඒකට විභාගයක් තියලා කොහොම අඩුම පර්සන්ටේජ් එකක් තමයි ගන්නේ
audio/audio_0159_chunk_0102.flac	10.01	ඊළඟට අද උදෙත් කතා කරා අද දවලුත් කතා කරා මේ හැන්දෑවෙත් මම ඇවිදින ගමන් ඉන්නකොට පොඩ්ඩක් ඇවිදින්න ගියා ඇවිදින ගමන් ඉන්නකොට එක්කෙනෙක් කෝල් එකක් අරන් කිව්වා තෝ මෙහෙමයි මේ
audio/audio_0159_chunk_0103.flac	3.96	මම ආට් කරන්න හිතන් ඉන්නේ මෙහෙම මෙහෙම මෙහෙම මෙහෙම විස්තරයක්
audio/audio_0159_chunk_0104.flac	12.44	ඒ අම්මා කෙනෙක් කතා කරේ අම්මා කිව්වා මට ඔප්ෂන් ගොඩා හරියක් තියෙනවා සර් මම ඒකයි ආට් කරන්න යොමු කරන්නේ එයාට කරන්න ඕනේ ලෝයර් කෙනෙක් වෙන්නයි කියලා එතකොට නිකන් හිතන්නකෝ ලෝයර් කෙනෙක් වෙන්න හිතාගෙන අපි ආට් කරලා
audio/audio_0159_chunk_0105.flac	4.38	ඕක වෙන්නේ බැරි වුනොත් නිකන් චුට්ටක් හොයලා බලන්න පුතේ ලංකාවේ
